#;date.time;temp;pos
1627;05-05-24 20:01:00;10.72;out
1628;05-05-24 20:11:00;10.59;out
1629;05-05-24 20:21:00;10.59;out
1630;05-05-24 20:31:00;10.68;out
1631;05-05-24 20:41:00;10.59;out
1632;05-05-24 20:51:00;10.59;out
1633;05-05-24 21:01:00;10.55;out
1634;05-05-24 21:11:00;10.51;out
1635;05-05-24 21:21:00;10.55;out
1636;05-05-24 21:31:00;10.46;out
1637;05-05-24 21:41:00;10.46;out
1638;05-05-24 21:51:00;10.42;out
1639;05-05-24 22:01:00;10.42;out
1640;05-05-24 22:11:00;10.46;out
1641;05-05-24 22:21:00;10.42;out
1642;05-05-24 22:31:00;10.42;out
1643;05-05-24 22:41:00;10.42;out
1644;05-05-24 22:51:00;10.46;out
1645;05-05-24 23:01:00;10.34;out
1646;05-05-24 23:11:00;10.34;out
1647;05-05-24 23:21:00;10.29;out
1648;05-05-24 23:31:00;10.21;out
1649;05-05-24 23:41:00;10.08;out
1650;05-05-24 23:51:00;10.08;out
1651;06-05-24 00:01:00;9.91;out
1652;06-05-24 00:11:00;9.69;out
1653;06-05-24 00:21:00;9.56;out
1654;06-05-24 00:31:00;9.35;out
1655;06-05-24 00:41:00;9.14;out
1656;06-05-24 00:51:00;8.92;out
1657;06-05-24 01:01:00;8.88;out
1658;06-05-24 01:11:00;8.83;out
1659;06-05-24 01:21:00;8.75;out
1660;06-05-24 01:31:00;8.66;out
1661;06-05-24 01:41:00;8.58;out
1662;06-05-24 01:51:00;8.62;out
1663;06-05-24 02:01:00;8.62;out
1664;06-05-24 02:11:00;8.62;out
1665;06-05-24 02:21:00;8.75;out
1666;06-05-24 02:31:00;8.71;out
1667;06-05-24 02:41:00;8.75;out
1668;06-05-24 02:51:00;8.83;out
1669;06-05-24 03:01:00;8.83;out
1670;06-05-24 03:11:00;8.83;out
1671;06-05-24 03:21:00;8.83;out
1672;06-05-24 03:31:00;8.83;out
1673;06-05-24 03:41:00;8.88;out
1674;06-05-24 03:51:00;8.92;out
1675;06-05-24 04:01:00;9.01;out
1676;06-05-24 04:11:00;9.05;out
1677;06-05-24 04:21:00;9.05;out
1678;06-05-24 04:31:00;9.05;out
1679;06-05-24 04:41:00;9.09;out
1680;06-05-24 04:51:00;9.09;out
1681;06-05-24 05:01:00;9.14;out
1682;06-05-24 05:11:00;9.09;out
1683;06-05-24 05:21:00;9.09;out
1684;06-05-24 05:31:00;9.09;out
1685;06-05-24 05:41:00;9.01;out
1686;06-05-24 05:51:00;9.01;out
1687;06-05-24 06:01:00;9.05;out
1688;06-05-24 06:11:00;9.05;out
1689;06-05-24 06:21:00;9.01;out
1690;06-05-24 06:31:00;9.09;out
1691;06-05-24 06:41:00;9.09;out
1692;06-05-24 06:51:00;9.22;out
1693;06-05-24 07:01:00;9.35;out
1694;06-05-24 07:11:00;9.39;out
1695;06-05-24 07:21:00;9.44;out
1696;06-05-24 07:31:00;9.39;out
1697;06-05-24 07:41:00;9.52;out
1698;06-05-24 07:51:00;9.65;out
1699;06-05-24 08:01:00;9.78;out
1700;06-05-24 08:11:00;9.86;out
1701;06-05-24 08:21:00;9.99;out
1702;06-05-24 08:31:00;10.25;out
1703;06-05-24 08:41:00;10.42;out
1704;06-05-24 08:51:00;10.25;out
1705;06-05-24 09:01:00;10.38;out
1706;06-05-24 09:11:00;10.46;out
1707;06-05-24 09:21:00;10.55;out
1708;06-05-24 09:31:00;10.72;out
1709;06-05-24 09:41:00;10.85;out
1710;06-05-24 09:51:00;10.89;out
1711;06-05-24 10:01:00;10.81;out
1712;06-05-24 10:11:00;11.15;out
1713;06-05-24 10:21:00;11.62;out
1714;06-05-24 10:31:00;11.71;out
1715;06-05-24 10:41:00;11.67;out
1716;06-05-24 10:51:00;11.49;out
1717;06-05-24 11:01:00;12.1;out
1718;06-05-24 11:11:00;12.48;out
1719;06-05-24 11:21:00;12.31;out
1720;06-05-24 11:31:00;12.27;out
1721;06-05-24 11:41:00;12.35;out
1722;06-05-24 11:51:00;12.52;out
1723;06-05-24 12:01:00;12.4;out
1724;06-05-24 12:11:00;12.22;out
1725;06-05-24 12:21:00;12.22;out
1726;06-05-24 12:31:00;12.44;out
1727;06-05-24 12:41:00;12.7;out
1728;06-05-24 12:51:00;12.78;out
1729;06-05-24 13:01:00;12.78;out
1730;06-05-24 13:11:00;12.82;out
1731;06-05-24 13:21:00;13.21;out
1732;06-05-24 13:31:00;13.55;out
1733;06-05-24 13:41:00;13.55;out
1734;06-05-24 13:51:00;13.47;out
1735;06-05-24 14:01:00;13.68;out
1736;06-05-24 14:11:00;13.64;out
1737;06-05-24 14:21:00;13.64;out
1738;06-05-24 14:31:00;13.6;out
1739;06-05-24 14:41:00;13.55;out
1740;06-05-24 14:51:00;13.25;out
1741;06-05-24 15:01:00;13.17;out
1742;06-05-24 15:11:00;13.04;out
1743;06-05-24 15:21:00;13.08;out
1744;06-05-24 15:31:00;13.08;out
1745;06-05-24 15:41:00;13.08;out
1746;06-05-24 15:51:00;13.21;out
1747;06-05-24 16:01:00;13.43;out
1748;06-05-24 16:11:00;13.73;out
1749;06-05-24 16:21:00;13.94;out
1750;06-05-24 16:31:00;13.9;out
1751;06-05-24 16:41:00;13.94;out
1752;06-05-24 16:51:00;14.03;out
1753;06-05-24 17:01:00;14.07;out
1754;06-05-24 17:11:00;14.15;out
1755;06-05-24 17:21:00;14.24;out
1756;06-05-24 17:31:00;14.33;out
1757;06-05-24 17:41:00;14.24;out
1758;06-05-24 17:51:00;14.07;out
1759;06-05-24 18:01:00;14.07;out
1760;06-05-24 18:11:00;13.9;out
1761;06-05-24 18:21:00;13.51;out
1762;06-05-24 18:31:00;13.3;out
1763;06-05-24 18:41:00;13.04;out
1764;06-05-24 18:51:00;12.78;out
1765;06-05-24 19:01:00;12.61;out
1766;06-05-24 19:11:00;12.57;out
1767;06-05-24 19:21:00;12.48;out
1768;06-05-24 19:31:00;12.31;out
1769;06-05-24 19:41:00;12.18;out
1770;06-05-24 19:51:00;12.1;out
1771;06-05-24 20:01:00;12.01;out
1772;06-05-24 20:11:00;11.97;out
1773;06-05-24 20:21:00;11.97;out
1774;06-05-24 20:31:00;11.84;out
1775;06-05-24 20:41:00;11.84;out
1776;06-05-24 20:51:00;11.75;out
1777;06-05-24 21:01:00;11.67;out
1778;06-05-24 21:11:00;11.58;out
1779;06-05-24 21:21:00;11.49;out
1780;06-05-24 21:31:00;11.41;out
1781;06-05-24 21:41:00;11.41;out
1782;06-05-24 21:51:00;11.41;out
1783;06-05-24 22:01:00;11.37;out
1784;06-05-24 22:11:00;11.28;out
1785;06-05-24 22:21:00;11.28;out
1786;06-05-24 22:31:00;11.24;out
1787;06-05-24 22:41:00;11.24;out
1788;06-05-24 22:51:00;11.24;out
1789;06-05-24 23:01:00;11.24;out
1790;06-05-24 23:11:00;11.15;out
1791;06-05-24 23:21:00;11.11;out
1792;06-05-24 23:31:00;11.02;out
1793;06-05-24 23:41:00;10.98;out
1794;06-05-24 23:51:00;10.94;out
1795;07-05-24 00:01:00;10.89;out
1796;07-05-24 00:11:00;10.85;out
1797;07-05-24 00:21:00;10.85;out
1798;07-05-24 00:31:00;10.85;out
1799;07-05-24 00:41:00;10.85;out
1800;07-05-24 00:51:00;10.85;out
1801;07-05-24 01:01:00;10.85;out
1802;07-05-24 01:11:00;10.85;out
1803;07-05-24 01:21:00;10.72;out
1804;07-05-24 01:31:00;10.72;out
1805;07-05-24 01:41:00;10.68;out
1806;07-05-24 01:51:00;10.68;out
1807;07-05-24 02:01:00;10.59;out
1808;07-05-24 02:11:00;10.55;out
1809;07-05-24 02:21:00;10.51;out
1810;07-05-24 02:31:00;10.38;out
1811;07-05-24 02:41:00;10.21;out
1812;07-05-24 02:51:00;10.08;out
1813;07-05-24 03:01:00;9.95;out
1814;07-05-24 03:11:00;9.82;out
1815;07-05-24 03:21:00;9.78;out
1816;07-05-24 03:31:00;9.69;out
1817;07-05-24 03:41:00;9.65;out
1818;07-05-24 03:51:00;9.65;out
1819;07-05-24 04:01:00;9.61;out
1820;07-05-24 04:11:00;9.56;out
1821;07-05-24 04:21:00;9.56;out
1822;07-05-24 04:31:00;9.61;out
1823;07-05-24 04:41:00;9.56;out
1824;07-05-24 04:51:00;9.52;out
1825;07-05-24 05:01:00;9.52;out
1826;07-05-24 05:11:00;9.52;out
1827;07-05-24 05:21:00;9.48;out
1828;07-05-24 05:31:00;9.39;out
1829;07-05-24 05:41:00;9.35;out
1830;07-05-24 05:51:00;9.31;out
1831;07-05-24 06:01:00;9.26;out
1832;07-05-24 06:11:00;9.22;out
1833;07-05-24 06:21:00;9.26;out
1834;07-05-24 06:31:00;9.26;out
1835;07-05-24 06:41:00;9.26;out
1836;07-05-24 06:51:00;9.31;out
1837;07-05-24 07:01:00;9.39;out
1838;07-05-24 07:11:00;9.48;out
1839;07-05-24 07:21:00;9.61;out
1840;07-05-24 07:31:00;9.74;out
1841;07-05-24 07:41:00;9.95;out
1842;07-05-24 07:51:00;10.12;out
1843;07-05-24 08:01:00;10.29;out
1844;07-05-24 08:11:00;10.38;out
1845;07-05-24 08:21:00;10.46;out
1846;07-05-24 08:31:00;10.55;out
1847;07-05-24 08:41:00;10.68;out
1848;07-05-24 08:51:00;10.68;out
1849;07-05-24 09:01:00;10.81;out
1850;07-05-24 09:11:00;10.77;out
1851;07-05-24 09:21:00;10.81;out
1852;07-05-24 09:31:00;10.85;out
1853;07-05-24 09:41:00;11.02;out
1854;07-05-24 09:51:00;11.07;out
1855;07-05-24 10:01:00;11.02;out
1856;07-05-24 10:11:00;11.02;out
1857;07-05-24 10:21:00;11.19;out
1858;07-05-24 10:31:00;11.58;out
1859;07-05-24 10:41:00;11.67;out
1860;07-05-24 10:51:00;11.97;out
1861;07-05-24 11:01:00;12.61;out
1862;07-05-24 11:11:00;13.04;out
1863;07-05-24 11:21:00;13.21;out
1864;07-05-24 11:31:00;13.81;out
1865;07-05-24 11:41:00;13.77;out
1866;07-05-24 11:51:00;13.73;out
1867;07-05-24 12:01:00;13.68;out
1868;07-05-24 12:11:00;13.73;out
1869;07-05-24 12:21:00;13.43;out
1870;07-05-24 12:31:00;13.38;out
1871;07-05-24 12:41:00;13.51;out
1872;07-05-24 12:51:00;13.81;out
1873;07-05-24 13:01:00;14.28;out
1874;07-05-24 13:11:00;13.85;out
1875;07-05-24 13:21:00;14.11;out
1876;07-05-24 13:31:00;14.28;out
1877;07-05-24 13:41:00;13.94;out
1878;07-05-24 13:51:00;13.73;out
1879;07-05-24 14:01:00;13.64;out
1880;07-05-24 14:11:00;14.54;out
1881;07-05-24 14:21:00;14.45;out
1882;07-05-24 14:31:00;14.75;out
1883;07-05-24 14:41:00;15.01;out
1884;07-05-24 14:51:00;15.06;out
1885;07-05-24 15:01:00;15.36;out
1886;07-05-24 15:11:00;15.36;out
1887;07-05-24 15:21:00;15.1;out
1888;07-05-24 15:31:00;15.27;out
1889;07-05-24 15:41:00;15.31;out
1890;07-05-24 15:51:00;15.27;out
1891;07-05-24 16:01:00;15.36;out
1892;07-05-24 16:11:00;15.23;out
1893;07-05-24 16:21:00;15.36;out
1894;07-05-24 16:31:00;15.36;out
1895;07-05-24 16:41:00;15.36;out
1896;07-05-24 16:51:00;15.27;out
1897;07-05-24 17:01:00;15.27;out
1898;07-05-24 17:11:00;15.27;out
1899;07-05-24 17:21:00;15.36;out
1900;07-05-24 17:31:00;15.27;out
1901;07-05-24 17:41:00;15.1;out
1902;07-05-24 17:51:00;15.06;out
1903;07-05-24 18:01:00;14.93;out
1904;07-05-24 18:11:00;15.06;out
1905;07-05-24 18:21:00;14.97;out
1906;07-05-24 18:31:00;15.01;out
1907;07-05-24 18:41:00;14.88;out
1908;07-05-24 18:51:00;14.71;out
1909;07-05-24 19:01:00;14.58;out
1910;07-05-24 19:11:00;14.15;out
1911;07-05-24 19:21:00;14.24;out
1912;07-05-24 19:31:00;14.15;out
1913;07-05-24 19:41:00;13.98;out
1914;07-05-24 19:51:00;13.51;out
1915;07-05-24 20:01:00;13.08;out
1916;07-05-24 20:11:00;12.52;out
1917;07-05-24 20:21:00;12.31;out
1918;07-05-24 20:31:00;12.14;out
1919;07-05-24 20:41:00;11.75;out
1920;07-05-24 20:51:00;11.24;out
1921;07-05-24 21:01:00;10.89;out
1922;07-05-24 21:11:00;10.59;out
1923;07-05-24 21:21:00;10.25;out
1924;07-05-24 21:31:00;9.99;out
1925;07-05-24 21:41:00;9.78;out
1926;07-05-24 21:51:00;9.65;out
1927;07-05-24 22:01:00;9.09;out
1928;07-05-24 22:11:00;8.75;out
1929;07-05-24 22:21:00;8.58;out
1930;07-05-24 22:31:00;8.36;out
1931;07-05-24 22:41:00;8.41;out
1932;07-05-24 22:51:00;8.58;out
1933;07-05-24 23:01:00;8.71;out
1934;07-05-24 23:11:00;8.45;out
1935;07-05-24 23:21:00;8.45;out
1936;07-05-24 23:31:00;8.41;out
1937;07-05-24 23:41:00;8.06;out
1938;07-05-24 23:51:00;7.85;out
1939;08-05-24 00:01:00;7.68;out
1940;08-05-24 00:11:00;7.42;out
1941;08-05-24 00:21:00;7.16;out
1942;08-05-24 00:31:00;7.12;out
1943;08-05-24 00:41:00;7.03;out
1944;08-05-24 00:51:00;6.95;out
1945;08-05-24 01:01:00;6.78;out
1946;08-05-24 01:11:00;6.82;out
1947;08-05-24 01:21:00;6.78;out
1948;08-05-24 01:31:00;6.73;out
1949;08-05-24 01:41:00;6.86;out
1950;08-05-24 01:51:00;7.03;out
1951;08-05-24 02:01:00;7.03;out
1952;08-05-24 02:11:00;6.99;out
1953;08-05-24 02:21:00;7.16;out
1954;08-05-24 02:31:00;7.08;out
1955;08-05-24 02:41:00;6.95;out
1956;08-05-24 02:51:00;6.86;out
1957;08-05-24 03:01:00;6.86;out
1958;08-05-24 03:11:00;6.99;out
1959;08-05-24 03:21:00;6.86;out
1960;08-05-24 03:31:00;6.95;out
1961;08-05-24 03:41:00;7.2;out
1962;08-05-24 03:51:00;7.29;out
1963;08-05-24 04:01:00;7.08;out
1964;08-05-24 04:11:00;6.99;out
1965;08-05-24 04:21:00;7.08;out
1966;08-05-24 04:31:00;7.16;out
1967;08-05-24 04:41:00;7.33;out
1968;08-05-24 04:51:00;7.42;out
1969;08-05-24 05:01:00;7.46;out
1970;08-05-24 05:11:00;7.5;out
1971;08-05-24 05:21:00;7.5;out
2051;08-05-24 18:41:00;13.17;out
2052;08-05-24 18:51:00;12.61;out
2053;08-05-24 19:01:00;12.35;out
2054;08-05-24 19:11:00;12.35;out
2055;08-05-24 19:21:00;12.27;out
2056;08-05-24 19:31:00;12.05;out
2057;08-05-24 19:41:00;11.84;out
2058;08-05-24 19:51:00;11.58;out
2059;08-05-24 20:01:00;11.37;out
2060;08-05-24 20:11:00;11.19;out
2061;08-05-24 20:21:00;11.02;out
2062;08-05-24 20:31:00;10.81;out
2063;08-05-24 20:41:00;10.68;out
2064;08-05-24 20:51:00;10.55;out
2065;08-05-24 21:01:00;10.42;out
2066;08-05-24 21:11:00;10.34;out
2067;08-05-24 21:21:00;10.12;out
2068;08-05-24 21:31:00;10.08;out
2069;08-05-24 21:41:00;10.04;out
2070;08-05-24 21:51:00;10.04;out
2071;08-05-24 22:01:00;9.91;out
2072;08-05-24 22:11:00;9.86;out
2073;08-05-24 22:21:00;9.78;out
2074;08-05-24 22:31:00;9.74;out
2075;08-05-24 22:41:00;9.65;out
2076;08-05-24 22:51:00;9.65;out
2077;08-05-24 23:01:00;9.56;out
2078;08-05-24 23:11:00;9.56;out
2079;08-05-24 23:21:00;9.48;out
2080;08-05-24 23:31:00;9.52;out
2081;08-05-24 23:41:00;9.44;out
2082;08-05-24 23:51:00;9.35;out
2083;09-05-24 00:01:00;9.26;out
2084;09-05-24 00:11:00;9.14;out
2085;09-05-24 00:21:00;9.22;out
2086;09-05-24 00:31:00;9.22;out
2087;09-05-24 00:41:00;9.26;out
2088;09-05-24 00:51:00;9.18;out
2089;09-05-24 01:01:00;9.22;out
2090;09-05-24 01:11:00;9.26;out
2091;09-05-24 01:21:00;9.22;out
2092;09-05-24 01:31:00;9.26;out
2093;09-05-24 01:41:00;9.26;out
2094;09-05-24 01:51:00;9.26;out
2095;09-05-24 02:01:00;8.96;out
2096;09-05-24 02:11:00;8.71;out
2097;09-05-24 02:21:00;8.62;out
2098;09-05-24 02:31:00;8.53;out
2099;09-05-24 02:41:00;8.49;out
2100;09-05-24 02:51:00;8.49;out
2101;09-05-24 03:01:00;8.41;out
2102;09-05-24 03:11:00;8.28;out
2103;09-05-24 03:21:00;8.23;out
2104;09-05-24 03:31:00;8.23;out
2105;09-05-24 03:41:00;8.19;out
2106;09-05-24 03:51:00;8.15;out
2107;09-05-24 04:01:00;8.11;out
2108;09-05-24 04:11:00;8.06;out
2109;09-05-24 04:21:00;8.15;out
2110;09-05-24 04:31:00;8.15;out
2111;09-05-24 04:41:00;8.11;out
2112;09-05-24 04:51:00;8.19;out
2113;09-05-24 05:01:00;8.19;out
2114;09-05-24 05:11:00;8.19;out
2115;09-05-24 05:21:00;8.15;out
2116;09-05-24 05:31:00;8.19;out
2117;09-05-24 05:41:00;8.28;out
2118;09-05-24 05:51:00;8.36;out
2119;09-05-24 06:01:00;8.45;out
2120;09-05-24 06:11:00;8.58;out
2121;09-05-24 06:21:00;8.66;out
2122;09-05-24 06:31:00;8.79;out
2123;09-05-24 06:41:00;9.05;out
2124;09-05-24 06:51:00;9.14;out
2125;09-05-24 07:01:00;9.39;out
2126;09-05-24 07:11:00;9.56;out
2127;09-05-24 07:21:00;9.65;out
2128;09-05-24 07:31:00;9.86;out
2129;09-05-24 07:41:00;9.99;out
2130;09-05-24 07:51:00;10.04;out
2131;09-05-24 08:01:00;10.21;out
2132;09-05-24 08:11:00;10.42;out
2133;09-05-24 08:21:00;10.51;out
2134;09-05-24 08:31:00;10.59;out
2135;09-05-24 08:41:00;10.81;out
2136;09-05-24 08:51:00;11.07;out
2137;09-05-24 09:01:00;11.15;out
2138;09-05-24 09:11:00;11.41;out
2139;09-05-24 09:21:00;11.67;out
2140;09-05-24 09:31:00;12.57;out
2141;09-05-24 09:41:00;13.38;out
2142;09-05-24 09:51:00;15.23;out
2143;09-05-24 10:01:00;15.66;out
2144;09-05-24 10:11:00;14.58;out
2145;09-05-24 10:21:00;14.07;out
2146;09-05-24 10:31:00;14.07;out
2147;09-05-24 10:41:00;14.33;out
2148;09-05-24 10:51:00;15.14;out
2149;09-05-24 11:01:00;15.31;out
2150;09-05-24 11:11:00;15.23;out
2151;09-05-24 11:21:00;15.66;out
2152;09-05-24 11:31:00;15.74;out
2153;09-05-24 11:41:00;15.83;out
2154;09-05-24 11:51:00;15.48;out
2155;09-05-24 12:01:00;14.88;out
2156;09-05-24 12:11:00;14.63;out
2157;09-05-24 12:21:00;15.1;out
2158;09-05-24 12:31:00;17.16;out
2159;09-05-24 12:41:00;17.63;out
2160;09-05-24 12:51:00;17.2;out
2161;09-05-24 13:01:00;16.81;out
2162;09-05-24 13:11:00;16.34;out
2163;09-05-24 13:21:00;16.17;out
2164;09-05-24 13:31:00;15.61;out
2165;09-05-24 13:41:00;14.84;out
2166;09-05-24 13:51:00;14.2;out
2167;09-05-24 14:01:00;13.81;out
2168;09-05-24 14:11:00;13.98;out
2169;09-05-24 14:21:00;14.2;out
2170;09-05-24 14:31:00;14.41;out
2171;09-05-24 14:41:00;14.58;out
2172;09-05-24 14:51:00;14.88;out
2173;09-05-24 15:01:00;15.01;out
2174;09-05-24 15:11:00;15.01;out
2175;09-05-24 15:21:00;14.8;out
2176;09-05-24 15:31:00;14.88;out
2177;09-05-24 15:41:00;15.1;out
2178;09-05-24 15:51:00;14.97;out
2179;09-05-24 16:01:00;14.75;out
2180;09-05-24 16:11:00;14.63;out
2181;09-05-24 16:21:00;14.37;out
2182;09-05-24 16:31:00;14.37;out
2183;09-05-24 16:41:00;14.33;out
2184;09-05-24 16:51:00;14.24;out
2185;09-05-24 17:01:00;14.11;out
2186;09-05-24 17:11:00;14.03;out
2187;09-05-24 17:21:00;14.03;out
2188;09-05-24 17:31:00;13.94;out
2189;09-05-24 17:41:00;13.94;out
2190;09-05-24 17:51:00;13.98;out
2191;09-05-24 18:01:00;14.11;out
2192;09-05-24 18:11:00;14.15;out
2193;09-05-24 18:21:00;13.85;out
2194;09-05-24 18:31:00;13.68;out
2195;09-05-24 18:41:00;13.55;out
2196;09-05-24 18:51:00;13.51;out
2197;09-05-24 19:01:00;13.51;out
2198;09-05-24 19:11:00;13.51;out
2199;09-05-24 19:21:00;13.43;out
2200;09-05-24 19:31:00;13.43;out
2201;09-05-24 19:41:00;13.34;out
2202;09-05-24 19:51:00;13.21;out
2203;09-05-24 20:01:00;12.95;out
2204;09-05-24 20:11:00;12.78;out
2205;09-05-24 20:21:00;12.65;out
2206;09-05-24 20:31:00;12.57;out
2207;09-05-24 20:41:00;12.48;out
2208;09-05-24 20:51:00;12.31;out
2209;09-05-24 21:01:00;12.18;out
2210;09-05-24 21:11:00;12.05;out
2211;09-05-24 21:21:00;11.92;out
2212;09-05-24 21:31:00;11.84;out
2213;09-05-24 21:41:00;11.84;out
2214;09-05-24 21:51:00;11.79;out
2215;09-05-24 22:01:00;11.71;out
2216;09-05-24 22:11:00;11.67;out
2217;09-05-24 22:21:00;11.58;out
2218;09-05-24 22:31:00;11.58;out
2219;09-05-24 22:41:00;11.41;out
2220;09-05-24 22:51:00;11.28;out
2221;09-05-24 23:01:00;11.28;out
2222;09-05-24 23:11:00;11.32;out
2223;09-05-24 23:21:00;11.32;out
2224;09-05-24 23:31:00;11.32;out
2225;09-05-24 23:41:00;11.28;out
2226;09-05-24 23:51:00;11.28;out
2227;10-05-24 00:01:00;11.24;out
2228;10-05-24 00:11:00;11.19;out
2229;10-05-24 00:21:00;11.19;out
2230;10-05-24 00:31:00;11.19;out
2231;10-05-24 00:41:00;11.24;out
2232;10-05-24 00:51:00;11.19;out
2233;10-05-24 01:01:00;11.15;out
2234;10-05-24 01:11:00;11.15;out
2235;10-05-24 01:21:00;11.15;out
2236;10-05-24 01:31:00;11.07;out
2237;10-05-24 01:41:00;11.11;out
2238;10-05-24 01:51:00;11.07;out
2239;10-05-24 02:01:00;11.02;out
2240;10-05-24 02:11:00;11.02;out
2241;10-05-24 02:21:00;10.98;out
2242;10-05-24 02:31:00;10.98;out
2243;10-05-24 02:41:00;10.98;out
2244;10-05-24 02:51:00;11.02;out
2245;10-05-24 03:01:00;10.94;out
2246;10-05-24 03:11:00;10.85;out
2247;10-05-24 03:21:00;10.89;out
2248;10-05-24 03:31:00;10.85;out
2249;10-05-24 03:41:00;10.89;out
2250;10-05-24 03:51:00;10.89;out
2251;10-05-24 04:01:00;10.89;out
2252;10-05-24 04:11:00;10.81;out
2253;10-05-24 04:21:00;10.81;out
2254;10-05-24 04:31:00;10.68;out
2255;10-05-24 04:41:00;10.64;out
2256;10-05-24 04:51:00;10.46;out
2257;10-05-24 05:01:00;10.46;out
2258;10-05-24 05:11:00;10.42;out
2259;10-05-24 05:21:00;10.46;out
2260;10-05-24 05:31:00;10.46;out
2261;10-05-24 05:41:00;10.51;out
2262;10-05-24 05:51:00;10.51;out
2263;10-05-24 06:01:00;10.59;out
2264;10-05-24 06:11:00;10.59;out
2265;10-05-24 06:21:00;10.59;out
2266;10-05-24 06:31:00;10.59;out
2267;10-05-24 06:41:00;10.55;out
2268;10-05-24 06:51:00;10.46;out
2269;10-05-24 07:01:00;10.46;out
2270;10-05-24 07:11:00;10.38;out
2271;10-05-24 07:21:00;10.34;out
2272;10-05-24 07:31:00;10.25;out
2273;10-05-24 07:41:00;10.25;out
2274;10-05-24 07:51:00;10.25;out
2275;10-05-24 08:01:00;10.29;out
2276;10-05-24 08:11:00;10.38;out
2277;10-05-24 08:21:00;10.46;out
2278;10-05-24 08:31:00;10.59;out
2279;10-05-24 08:41:00;10.94;out
2280;10-05-24 08:51:00;11.11;out
2281;10-05-24 09:01:00;11.28;out
2282;10-05-24 09:11:00;11.45;out
2283;10-05-24 09:21:00;11.37;out
2284;10-05-24 09:31:00;11.45;out
2285;10-05-24 09:41:00;12.01;out
2286;10-05-24 09:51:00;12.4;out
2287;10-05-24 10:01:00;14.2;out
2288;10-05-24 10:11:00;13.64;out
2289;10-05-24 10:21:00;14.15;out
2290;10-05-24 10:31:00;14.93;out
2291;10-05-24 10:41:00;16.13;out
2292;10-05-24 10:51:00;17.37;out
2293;10-05-24 11:01:00;18.19;out
2294;10-05-24 11:11:00;18.7;out
2295;10-05-24 11:21:00;19.05;out
2296;10-05-24 11:31:00;18.96;out
2297;10-05-24 11:41:00;19.26;out
2298;10-05-24 11:51:00;19.35;out
2299;10-05-24 12:01:00;19.52;out
2300;10-05-24 12:11:00;19.65;out
2301;10-05-24 12:21:00;19.52;out
2302;10-05-24 12:31:00;19.65;out
2303;10-05-24 12:41:00;19.73;out
2304;10-05-24 12:51:00;19.52;out
2305;10-05-24 13:01:00;19.56;out
2306;10-05-24 13:11:00;19.52;out
2307;10-05-24 13:21:00;19.56;out
2308;10-05-24 13:31:00;19.52;out
2309;10-05-24 13:41:00;19.3;out
2310;10-05-24 13:51:00;19.09;out
2311;10-05-24 14:01:00;18.83;out
2312;10-05-24 14:11:00;18.57;out
2313;10-05-24 14:21:00;18.36;out
2314;10-05-24 14:31:00;18.27;out
2315;10-05-24 14:41:00;17.93;out
2316;10-05-24 14:51:00;17.5;out
2317;10-05-24 15:01:00;17.16;out
2318;10-05-24 15:11:00;17.07;out
2319;10-05-24 15:21:00;16.81;out
2320;10-05-24 15:31:00;16.3;out
2321;10-05-24 15:41:00;16.21;out
2322;10-05-24 15:51:00;16.04;out
2323;10-05-24 16:01:00;16.04;out
2324;10-05-24 16:11:00;16.17;out
2325;10-05-24 16:21:00;16.17;out
2326;10-05-24 16:31:00;16.08;out
2327;10-05-24 16:41:00;16.13;out
2328;10-05-24 16:51:00;16;out
2329;10-05-24 17:01:00;15.74;out
2330;10-05-24 17:11:00;15.48;out
2331;10-05-24 17:21:00;15.48;out
2332;10-05-24 17:31:00;15.57;out
2333;10-05-24 17:41:00;15.66;out
2334;10-05-24 17:51:00;15.31;out
2335;10-05-24 18:01:00;14.93;out
2336;10-05-24 18:11:00;14.84;out
2337;10-05-24 18:21:00;14.93;out
2338;10-05-24 18:31:00;14.75;out
2339;10-05-24 18:41:00;14.58;out
2340;10-05-24 18:51:00;14.45;out
2341;10-05-24 19:01:00;14.45;out
2342;10-05-24 19:11:00;14.41;out
2343;10-05-24 19:21:00;14.11;out
2344;10-05-24 19:31:00;13.9;out
2345;10-05-24 19:41:00;14.15;out
2346;10-05-24 19:51:00;14.45;out
2347;10-05-24 20:01:00;14.45;out
2348;10-05-24 20:11:00;14.07;out
2349;10-05-24 20:21:00;13.68;out
2350;10-05-24 20:31:00;13.3;out
2351;10-05-24 20:41:00;12.82;out
2352;10-05-24 20:51:00;12.35;out
2353;10-05-24 21:01:00;12.01;out
2354;10-05-24 21:11:00;11.71;out
2355;10-05-24 21:21:00;11.49;out
2356;10-05-24 21:31:00;11.28;out
2357;10-05-24 21:41:00;11.24;out
2358;10-05-24 21:51:00;11.15;out
2359;10-05-24 22:01:00;11.07;out
2360;10-05-24 22:11:00;11.07;out
2361;10-05-24 22:21:00;10.98;out
2362;10-05-24 22:31:00;10.89;out
2363;10-05-24 22:41:00;10.68;out
2364;10-05-24 22:51:00;10.55;out
2365;10-05-24 23:01:00;10.38;out
2366;10-05-24 23:11:00;10.16;out
2367;10-05-24 23:21:00;9.95;out
2368;10-05-24 23:31:00;9.74;out
2369;10-05-24 23:41:00;9.52;out
2370;10-05-24 23:51:00;9.35;out
2371;11-05-24 00:01:00;9.14;out
